"url","status_http","title","meta_description","h1","canonical","profundidad","seccion","tipo_inferido"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hitachi/repuestos-para-maquinaria-pesada-miniexcavadora-hitachi/repuestos-miniexcavadora-hitachi-zx85u-3/","200","Repuestos Miniexcavadora HITACHI ZX85U-3","Explora nuestra amplia selección deRepuestos Miniexcavadora HITACHI ZX85U-3 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hitachi/repuestos-para-maquinaria-pesada-miniexcavadora-hitachi/repuestos-miniexcavadora-hitachi-zx85u-3/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/","200","Repuestos para maquinaria pesada HYUNDAI","Explora nuestra amplia selección de Repuestos para maquinaria pesada HYUNDAI en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/","3","repuestos","marca"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/","200","Repuestos para maquinaria pesada Cargador Frontal HYUNDAI","Explora nuestra amplia selección de Repuestos para maquinaria pesada Cargador Frontal HYUNDAI en PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/","4","repuestos","tipo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl740-9s/","200","Repuestos para Cargador Frontal Hyundai HL740-9S","Explora nuestra amplia selección de Repuestos para Excavadora Cargador Frontal Hyundai HL740-9S en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl740-9s/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl757-9s/","200","Repuestos para Cargador Frontal Hyundai HL757-9S","Explora nuestra amplia selección de Repuestos para Excavadora Cargador Frontal Hyundai HL757-9S en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl757-9s/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl760-9s/","200","Repuestos para Cargador Frontal Hyundai HL760-9S","Explora nuestra amplia selección de Repuestos para Excavadora Cargador Frontal Hyundai HL760-9S en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl760-9s/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl770-7/","200","Repuestos para Cargador Frontal Hyundai HL770-7","Explora nuestra amplia selección de Repuestos para Excavadora Cargador Frontal Hyundai HL770-7 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl770-7/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl770-9s/","200","Repuestos para Cargador Frontal Hyundai HL770-9S","Explora nuestra amplia selección de Repuestos para Excavadora Cargador Frontal Hyundai HL770-9S en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl770-9s/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl980-9s/","200","Repuestos para Cargador Frontal Hyundai HL740-9S","Explora nuestra amplia selección de Repuestos para Excavadora Cargador Frontal Hyundai HL740-9S en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-cargador-frontal-hyundai/repuestos-cargador-frontal-hyundai-hl980-9s/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/","200","Repuestos para maquinaria pesada Excavadora HYUNDAI","Explora nuestra amplia selección de Repuestos para maquinaria pesada Excavadora HYUNDAI en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/","4","repuestos","tipo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-hx220sl/","200","Repuestos para Excavadora HYUNDAI HX220SL","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI HX220SL en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-hx220sl/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-hx34osl/","200","Repuestos para Excavadora HYUNDAI HX34OSL","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI HX34OSL en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-hx34osl/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r140lc-9s/","200","Repuestos para Excavadora HYUNDAI R140LC-9S","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R140LC-9S en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r140lc-9s/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r140lc-9sb/","200","Repuestos para Excavadora HYUNDAI R140LC-9SB","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R140LC-9SB en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r140lc-9sb/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r210lc-7/","200","Repuestos para Excavadora HYUNDAI R210LC-7","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R210LC-7 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r210lc-7/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r210lc-7a/","200","Repuestos para Excavadora HYUNDAI R210LC-7A","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R210LC-7A en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r210lc-7a/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r210w-9s/","200","Repuestos para Excavadora HYUNDAI R210W-9S","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R210W-9S en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r210w-9s/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r220lc-9s/","200","Repuestos para Excavadora HYUNDAI R220LC-9S","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R220LC-9S en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r220lc-9s/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r220lc-9sb/","200","Repuestos para Excavadora HYUNDAI R220LC-9SB","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R220LC-9SB en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r220lc-9sb/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r220lc-hx/","200","Repuestos para Excavadora HYUNDAI R220LC-HX","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R220LC-HX en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r220lc-hx/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r250lc-7/","200","Repuestos para Excavadora HYUNDAI R250LC-7","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R250LC-7 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r250lc-7/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r250lc-7a/","200","Repuestos para Excavadora HYUNDAI R250LC-7A","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R250LC-7A en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r250lc-7a/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r260lc-9sa/","200","Repuestos para Excavadora HYUNDAI R260LC-9SA","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R260LC-9SA en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r260lc-9sa/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r290lc-7/","200","Repuestos para Excavadora HYUNDAI R290LC-7","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R290LC-7 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r290lc-7/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r290lc-7a/","200","Repuestos para Excavadora HYUNDAI R290LC-7A","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R290LC-7A en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r290lc-7a/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r380lc-9sh/","200","Repuestos para Excavadora HYUNDAI R380LC-9SH","Explora nuestra amplia selección de Repuestos para Excavadora HYUNDAI R380LC-9SH en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-excavadora-hyundai/repuestos-excavadora-hyundai-r380lc-9sh/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-minicargador-hyundai/","200","Repuestos para maquinaria pesada Minicargador HYUNDAI","Descubre nuestra amplia gama de Repuestos para maquinaria pesada Minicargador HYUNDAI en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-minicargador-hyundai/","4","repuestos","tipo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-minicargador-hyundai/repuestos-minicargador-hyundai-hsl850-7/","200","Repuestos para Minicargador HYUNDAI HSL850-7","Explora nuestra amplia selección de Repuestos para Minicargador HYUNDAI HSL850-7 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-minicargador-hyundai/repuestos-minicargador-hyundai-hsl850-7/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-minicargador-hyundai/repuestos-minicargador-hyundai-hsl850-7a/","200","Repuestos para Minicargador HYUNDAI HSL850-7A","Explora nuestra amplia selección de Repuestos para Minicargador HYUNDAI HSL850-7A en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-minicargador-hyundai/repuestos-minicargador-hyundai-hsl850-7a/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-miniexcavadora-hyundai/","200","Repuestos para Miniexcavadora HYUNDAI","Explora nuestra amplia selección de Repuestos para maquinaria pesada Miniexcavadora HYUNDAI en PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-miniexcavadora-hyundai/","4","repuestos","tipo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-miniexcavadora-hyundai/repuestos-miniexcavadora-hyundai-r35z-7/","200","Repuestos para Miniexcavadora HYUNDAI R35Z-7","Explora nuestra amplia selección de Repuestos para Miniexcavadora HYUNDAI R35Z-7 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-miniexcavadora-hyundai/repuestos-miniexcavadora-hyundai-r35z-7/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-miniexcavadora-hyundai/repuestos-miniexcavadora-hyundai-r35z-9/","200","Repuestos para Miniexcavadora HYUNDAI R35Z-9","Explora nuestra amplia selección de Repuestos para Miniexcavadora HYUNDAI R35Z-9 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-hyundai/repuestos-para-maquinaria-pesada-miniexcavadora-hyundai/repuestos-miniexcavadora-hyundai-r35z-9/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/","200","Repuestos para maquinaria pesada KOBELCO","En PARTEQUIPOS, ofrecemos una amplia variedad de repuestos originales y genéricos para mantener su maquinaria pesada KOBELCO","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/","3","repuestos","marca"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/","200","Repuestos para Excavadora KOBELCO","Descubre nuestra amplia gama de Repuestos para maquinaria pesada Excavadora KOBELCO en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/","4","repuestos","tipo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-mark-iii/","200","Repuestos para Excavadora KOBELCO MARK III","Explora nuestra amplia selección de Repuestos para Excavadora KOBELCO MARK III en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-mark-iii/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-mark-iv/","200","Repuestos para Excavadora KOBELCO MARK IV","Explora nuestra amplia selección de Repuestos para Excavadora KOBELCO MARK IV en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-mark-iv/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk200-6/","200","Repuestos para Excavadora KOBELCO SK200-6","Explora nuestra amplia selección de Repuestos para Excavadora KOBELCO SK200-6 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk200-6/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk210-6/","200","Repuestos para Excavadora KOBELCO SK210-6","Explora nuestra amplia selección de Repuestos para Excavadora KOBELCO SK210-6 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk210-6/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk210lc-10/","200","Repuestos para Excavadora KOBELCO SK210LC-10","Explora nuestra amplia selección de Repuestos para Repuestos para Excavadora KOBELCO SK210LC-10 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk210lc-10/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk210lc-8/","200","Repuestos para Excavadora KOBELCO SK210LC-8","Explora nuestra amplia selección de Repuestos para Repuestos para Excavadora KOBELCO SK210LC-8 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk210lc-8/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk210lc-9/","200","Repuestos para Excavadora KOBELCO SK210LC-9","Explora nuestra amplia selección de Repuestos para Repuestos para Excavadora KOBELCO SK210LC-9 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk210lc-9/","5","repuestos","modelo"
"https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk330-6/","200","Repuestos para Excavadora KOBELCO SK210-6","Explora nuestra amplia selección de Repuestos para Excavadora KOBELCO SK210-6 en nuestra tienda PARTEQUIPOS.","","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-kobelco/repuestos-para-maquinaria-pesada-excavadora-kobelco/repuestos-excavadora-kobelco-sk330-6/","5","repuestos","modelo"
